Country	InDelta_Citation_ij	Year	Field
API	0.687137122615472	1980.0	191897082
White	0.8090110258439321	1980.0	191897082
Black	-0.9365400732076395	1980.0	191897082
Hispanic	-0.5596080752517664	1980.0	191897082
API	0.7769842333985126	1981.0	191897082
White	0.7728408649458128	1981.0	191897082
Black	-1.042194087713913	1981.0	191897082
Hispanic	-0.5076310106304126	1981.0	191897082
API	0.4788540994262963	1982.0	191897082
White	0.9826600749578231	1982.0	191897082
Black	-0.8293765867083764	1982.0	191897082
Hispanic	-0.6321375876757457	1982.0	191897082
API	0.4740899208783568	1983.0	191897082
White	0.8779102380301932	1983.0	191897082
Black	-0.8476453958094764	1983.0	191897082
Hispanic	-0.5043547630990721	1983.0	191897082
API	0.6401538161694608	1984.0	191897082
White	0.7984149032471484	1984.0	191897082
Black	-0.9165224264438162	1984.0	191897082
Hispanic	-0.5220462929727936	1984.0	191897082
API	0.588467610296012	1985.0	191897082
White	0.7747034968393436	1985.0	191897082
Black	-0.7126946742778122	1985.0	191897082
Hispanic	-0.6504764328575416	1985.0	191897082
API	0.4994318348786883	1986.0	191897082
White	0.7293018576631608	1986.0	191897082
Hispanic	-1.228733692541849	1986.0	191897082
API	0.6850791234203406	1987.0	191897082
White	0.6849554926012879	1987.0	191897082
Black	-0.5963516026186645	1987.0	191897082
Hispanic	-0.7736830134029624	1987.0	191897082
Black	-0.3508024396879542	1988.0	191897082
Hispanic	-0.3712224327808476	1988.0	191897082
White	0.7981705292974421	1988.0	191897082
API	0.7704069952265746	1988.0	191897082
API	0.964490683846502	1989.0	191897082
White	0.8722501291955401	1989.0	191897082
Black	-1.171483169318157	1989.0	191897082
Hispanic	-0.6652576437238863	1989.0	191897082
API	0.6368623208190315	1990.0	191897082
White	0.7738316030485565	1990.0	191897082
Black	-0.803692684084846	1990.0	191897082
Hispanic	-0.6070012397827415	1990.0	191897082
API	0.7448378493218595	1991.0	191897082
White	0.7790399372229345	1991.0	191897082
Black	-0.8894414352036147	1991.0	191897082
Hispanic	-0.6344363513411777	1991.0	191897082
API	0.8627307632319	1992.0	191897082
White	0.7876872495823299	1992.0	191897082
Black	-1.2371139378143732	1992.0	191897082
Hispanic	-0.4133040749998581	1992.0	191897082
API	0.8171788315137533	1993.0	191897082
White	0.730068350203957	1993.0	191897082
Black	-0.9051169480674348	1993.0	191897082
Hispanic	-0.6421302336502768	1993.0	191897082
API	0.6345804600022021	1994.0	191897082
White	0.7276193594286103	1994.0	191897082
Black	-0.7248539378354869	1994.0	191897082
Hispanic	-0.6373458815953247	1994.0	191897082
API	0.7193967431358695	1995.0	191897082
White	0.7430723558272311	1995.0	191897082
Black	-0.7581267588043464	1995.0	191897082
Hispanic	-0.7043423401587554	1995.0	191897082
API	0.7436828279709248	1996.0	191897082
White	0.6742785497576455	1996.0	191897082
Black	-0.6528908788878863	1996.0	191897082
Hispanic	-0.7650704988406835	1996.0	191897082
API	0.7824128879375207	1997.0	191897082
White	0.7517186747204297	1997.0	191897082
Black	-1.0048923635213087	1997.0	191897082
Hispanic	-0.5292391991366403	1997.0	191897082
API	0.7720532066561095	1998.0	191897082
White	0.7576929772050157	1998.0	191897082
Black	-0.870612493132719	1998.0	191897082
Hispanic	-0.659133690728405	1998.0	191897082
API	0.8706551394613019	1999.0	191897082
White	0.6875418234024943	1999.0	191897082
Black	-1.0730897486755917	1999.0	191897082
Hispanic	-0.4851072141882042	1999.0	191897082
API	0.8292259675901924	2000.0	191897082
White	0.5796780985134377	2000.0	191897082
Black	-0.8071084199606622	2000.0	191897082
Hispanic	-0.601795646142968	2000.0	191897082
API	0.8480695532478203	2001.0	191897082
White	0.7259942175819823	2001.0	191897082
Black	-0.8255861040213701	2001.0	191897082
Hispanic	-0.7484776668084333	2001.0	191897082
API	0.803065228900472	2002.0	191897082
White	0.8311936713064539	2002.0	191897082
Black	-1.097452059882854	2002.0	191897082
Hispanic	-0.5368068403240703	2002.0	191897082
API	0.8465219613891416	2003.0	191897082
White	0.6997206666847692	2003.0	191897082
Black	-0.9547077209991404	2003.0	191897082
Hispanic	-0.5915349070747687	2003.0	191897082
API	0.8895056323548473	2004.0	191897082
White	0.6748948210561544	2004.0	191897082
Black	-0.8627793767389728	2004.0	191897082
Hispanic	-0.7016210766720302	2004.0	191897082
API	0.9040688367538288	2005.0	191897082
White	0.573619244939629	2005.0	191897082
Black	-0.8379392102667115	2005.0	191897082
Hispanic	-0.639748871426746	2005.0	191897082
API	0.881990466419956	2006.0	191897082
White	0.6901333171059568	2006.0	191897082
Black	-0.9314619023592502	2006.0	191897082
Hispanic	-0.6406618811666638	2006.0	191897082
API	0.7639020806566807	2007.0	191897082
White	0.6922081883166253	2007.0	191897082
Black	-0.9144975331559916	2007.0	191897082
Hispanic	-0.5416127358173176	2007.0	191897082
API	0.7794486535333487	2008.0	191897082
White	0.7645485013376639	2008.0	191897082
Black	-0.9502510877535872	2008.0	191897082
Hispanic	-0.5937460671174261	2008.0	191897082
API	0.7768179298297554	2009.0	191897082
White	0.8418285809393838	2009.0	191897082
Black	-1.074651383725555	2009.0	191897082
Hispanic	-0.543995127043585	2009.0	191897082
API	0.7410604525498939	2010.0	191897082
White	0.7019760791794655	2010.0	191897082
Black	-0.8038783429632682	2010.0	191897082
Hispanic	-0.639158188766089	2010.0	191897082
Black	-0.7478548821929181	2011.0	191897082
Hispanic	-0.4393425389686222	2011.0	191897082
White	0.7068357674692656	2011.0	191897082
API	0.8312043070849886	2011.0	191897082
Black	-0.5446864771334377	2012.0	191897082
Hispanic	-0.2625495881260959	2012.0	191897082
White	0.8738416001452101	2012.0	191897082
API	0.9274142909626288	2012.0	191897082
Black	-0.665794502894268	2013.0	191897082
Hispanic	-0.4519321746826256	2013.0	191897082
White	0.6891393206394336	2013.0	191897082
API	0.834745623627988	2013.0	191897082
API	0.8559824979288412	2014.0	191897082
White	0.7128494917593992	2014.0	191897082
Black	-0.986524961488664	2014.0	191897082
Hispanic	-0.5823070281995765	2014.0	191897082
API	0.8082505806774559	2015.0	191897082
White	0.6622568118470863	2015.0	191897082
Black	-0.8083113039944475	2015.0	191897082
Hispanic	-0.6621960885300936	2015.0	191897082
API	0.8110899240792658	2016.0	191897082
White	0.7421029039208017	2016.0	191897082
Black	-0.9802832235417446	2016.0	191897082
Hispanic	-0.5729096044583206	2016.0	191897082
API	0.845055896931277	2017.0	191897082
White	0.6812021755482403	2017.0	191897082
Black	-0.8411905708826524	2017.0	191897082
Hispanic	-0.6850675015968656	2017.0	191897082
API	0.0	1980.0	178980831
White	0.0	1980.0	178980831
API	-0.1088176706278624	1981.0	178980831
White	0.8452428643263226	1981.0	178980831
Hispanic	-0.7364251936984609	1981.0	178980831
API	0.3112051708555265	1982.0	178980831
White	0.9075985808486012	1982.0	178980831
Hispanic	-1.2188037517041317	1982.0	178980831
API	1.2276741168070897	1983.0	178980831
White	0.7852562418503107	1983.0	178980831
Hispanic	-2.012930358657401	1983.0	178980831
API	0.2846107374077869	1984.0	178980831
White	0.8453637432490819	1984.0	178980831
Hispanic	-1.1299744806568657	1984.0	178980831
API	0.0686054411942984	1985.0	178980831
White	0.7963231090031522	1985.0	178980831
Hispanic	-0.8649285501974529	1985.0	178980831
API	0.2049993828696367	1986.0	178980831
White	0.4458487517713496	1986.0	178980831
Hispanic	-0.6508481346409858	1986.0	178980831
API	0.5068309222936936	1987.0	178980831
White	-0.141264527689263	1987.0	178980831
Hispanic	-0.3655663946044304	1987.0	178980831
API	0.8727238076899975	1988.0	178980831
White	0.4886588408883992	1988.0	178980831
Hispanic	-1.361382648578396	1988.0	178980831
API	0.90819924764101	1989.0	178980831
White	0.4628818375969459	1989.0	178980831
Black	-0.5099736529527751	1989.0	178980831
Hispanic	-0.8611074322851812	1989.0	178980831
API	0.7478491709198773	1990.0	178980831
White	0.8660219927365244	1990.0	178980831
Black	-0.9971342587845712	1990.0	178980831
Hispanic	-0.6167369048718306	1990.0	178980831
API	0.9010775612337408	1991.0	178980831
White	0.524965360186189	1991.0	178980831
Hispanic	-1.4260429214199308	1991.0	178980831
API	0.6242484920225654	1992.0	178980831
White	0.7948625289707124	1992.0	178980831
Black	-0.7393611484055483	1992.0	178980831
Hispanic	-0.6797498725877301	1992.0	178980831
API	0.7053609072709005	1993.0	178980831
White	0.7782528423622095	1993.0	178980831
Black	-0.7895886098457754	1993.0	178980831
Hispanic	-0.6940251397873349	1993.0	178980831
API	0.8823061962229298	1994.0	178980831
White	0.8194331774317899	1994.0	178980831
Black	-1.2861095286911783	1994.0	178980831
Hispanic	-0.4156298449635424	1994.0	178980831
API	0.8179266098068722	1995.0	178980831
White	0.5162190382545446	1995.0	178980831
Black	-0.7206664514986493	1995.0	178980831
Hispanic	-0.61347919656277	1995.0	178980831
API	0.5565524150908985	1996.0	178980831
White	0.7252449704092433	1996.0	178980831
Black	-0.5949795368440881	1996.0	178980831
Hispanic	-0.6868178486560538	1996.0	178980831
API	0.7478156523996593	1997.0	178980831
White	0.4338997338664409	1997.0	178980831
Black	-0.4371067551576193	1997.0	178980831
Hispanic	-0.7446086311084809	1997.0	178980831
API	0.8856019702975179	1998.0	178980831
White	0.6459046515085296	1998.0	178980831
Black	-0.7369901819256072	1998.0	178980831
Hispanic	-0.7945164398804397	1998.0	178980831
API	0.9299326496788204	1999.0	178980831
White	0.5564377903543779	1999.0	178980831
Black	-1.000618739123344	1999.0	178980831
Hispanic	-0.4857517009098551	1999.0	178980831
API	0.933407948973626	2000.0	178980831
White	0.757741945178724	2000.0	178980831
Black	-1.1346436020464965	2000.0	178980831
Hispanic	-0.556506292105854	2000.0	178980831
API	0.8705724351988237	2001.0	178980831
White	0.7081671724878426	2001.0	178980831
Black	-1.0225887365814714	2001.0	178980831
Hispanic	-0.5561508711051939	2001.0	178980831
API	0.8985163962264865	2002.0	178980831
White	0.4901956847159572	2002.0	178980831
Hispanic	-1.3887120809424431	2002.0	178980831
API	0.8523372933222008	2003.0	178980831
White	0.6766870919569595	2003.0	178980831
Black	-0.9553657731788616	2003.0	178980831
Hispanic	-0.5736586121002981	2003.0	178980831
Black	-0.4604019184412253	2004.0	178980831
Hispanic	-0.3532800702691182	2004.0	178980831
White	0.644740331590971	2004.0	178980831
API	0.8686354634479966	2004.0	178980831
API	0.933280831926012	2005.0	178980831
White	0.6328204234079441	2005.0	178980831
Black	-1.0255685691168557	2005.0	178980831
Hispanic	-0.5405326862171002	2005.0	178980831
API	0.9265986227215768	2006.0	178980831
White	0.530045107607406	2006.0	178980831
Black	-1.034519671419291	2006.0	178980831
Hispanic	-0.4221240589096933	2006.0	178980831
API	0.9675137552804696	2007.0	178980831
White	0.6756507109162356	2007.0	178980831
Black	-1.192285818794705	2007.0	178980831
Hispanic	-0.4508786474020019	2007.0	178980831
API	0.8884477819286802	2008.0	178980831
White	0.6230001796798665	2008.0	178980831
Black	-1.0345522283827666	2008.0	178980831
Hispanic	-0.476895733225779	2008.0	178980831
API	0.8723151114811287	2009.0	178980831
White	0.6333668787762591	2009.0	178980831
Black	-0.9515626119241796	2009.0	178980831
Hispanic	-0.5541193783332066	2009.0	178980831
Black	-0.4758033904872515	2010.0	178980831
Hispanic	-0.4606211809575238	2010.0	178980831
White	0.4850673788585704	2010.0	178980831
API	0.7671332389573831	2010.0	178980831
API	0.8970832788715288	2011.0	178980831
White	0.5757166827690137	2011.0	178980831
Black	-0.8956962112897306	2011.0	178980831
Hispanic	-0.5771037503508117	2011.0	178980831
API	0.7730988198160499	2012.0	178980831
White	0.6317016416952472	2012.0	178980831
Black	-0.773929500154796	2012.0	178980831
Hispanic	-0.6308709613565006	2012.0	178980831
Black	-0.3945730396633826	2013.0	178980831
Hispanic	-0.1186656733506053	2013.0	178980831
White	0.7474174884626652	2013.0	178980831
API	1.081578653070697	2013.0	178980831
API	0.958860444873685	2014.0	178980831
White	0.5999841371116663	2014.0	178980831
Black	-1.0312786637433324	2014.0	178980831
Hispanic	-0.5275659182420173	2014.0	178980831
API	1.0033377292649344	2015.0	178980831
White	0.5341047005269264	2015.0	178980831
Black	-0.9696899465527244	2015.0	178980831
Hispanic	-0.567752483239136	2015.0	178980831
API	0.7770491315603181	2016.0	178980831
White	0.7219071552665537	2016.0	178980831
Black	-1.0143052086605986	2016.0	178980831
Hispanic	-0.4846510781662725	2016.0	178980831
API	0.9865616797286756	2017.0	178980831
White	0.5531699623871628	2017.0	178980831
Black	-0.9855596286128544	2017.0	178980831
Hispanic	-0.5541720135029821	2017.0	178980831
API	-1.0514892117867702	1980.0	75630572
White	1.3414546054792271	1980.0	75630572
Black	-0.2514731493627485	1980.0	75630572
Hispanic	-0.0384922443297048	1980.0	75630572
API	-0.0530173849837381	1981.0	75630572
White	0.940766844633662	1981.0	75630572
Hispanic	-0.8877494596499238	1981.0	75630572
API		1982.0	75630572
White		1982.0	75630572
API	0.5446774099634641	1983.0	75630572
White	0.4451892847492107	1983.0	75630572
Hispanic	-0.9898666947126726	1983.0	75630572
API	0.5852463119447873	1984.0	75630572
White	0.1604169733590886	1984.0	75630572
Hispanic	-0.7456632853038736	1984.0	75630572
API	-3.3306690738754696e-16	1985.0	75630572
White	-4.440892098500626e-16	1985.0	75630572
API	-0.9667626621827812	1986.0	75630572
White	1.2490298996309332	1986.0	75630572
Black	0.0668483861911637	1986.0	75630572
Hispanic	-0.349115623639315	1986.0	75630572
API	0.4038078998812119	1987.0	75630572
White	0.1105858261421084	1987.0	75630572
Black	-0.2191950311859527	1987.0	75630572
Hispanic	-0.295198694837365	1987.0	75630572
API	-0.0758444255615417	1988.0	75630572
White	0.5888704795213975	1988.0	75630572
Hispanic	-0.5130260539598565	1988.0	75630572
API	0.4349458612640188	1989.0	75630572
White	0.464432865473935	1989.0	75630572
Hispanic	-0.8993787267379534	1989.0	75630572
API	-0.1029617489226591	1990.0	75630572
White	1.1599830045660235	1990.0	75630572
Hispanic	-1.0570212556433662	1990.0	75630572
API	0.6729190966698927	1991.0	75630572
White	0.5763518792443546	1991.0	75630572
Black	-0.0669545282853381	1991.0	75630572
Hispanic	-1.182316447628907	1991.0	75630572
API	-0.4905282745228427	1992.0	75630572
White	1.3472834518417165	1992.0	75630572
Hispanic	-0.8567551773188731	1992.0	75630572
API	0.2520163551948838	1993.0	75630572
White	0.6846685986705989	1993.0	75630572
Hispanic	-0.9366849538654818	1993.0	75630572
API	0.236993445140737	1994.0	75630572
White	-0.1010880002806972	1994.0	75630572
Hispanic	-0.1359054448600393	1994.0	75630572
API	-1.1783808097779491	1995.0	75630572
White	0.7701388238517692	1995.0	75630572
Hispanic	0.408241985926179	1995.0	75630572
API	0.3352063511374297	1996.0	75630572
White	0.7325920816182103	1996.0	75630572
Black	-0.3037849369533427	1996.0	75630572
Hispanic	-0.7640134958022985	1996.0	75630572
API	-0.1546855829329296	1997.0	75630572
White	1.1999659870689516	1997.0	75630572
Hispanic	-1.0452804041360215	1997.0	75630572
API	-0.4168353073775889	1998.0	75630572
White	1.7922256787312938	1998.0	75630572
Hispanic	-1.3753903713537048	1998.0	75630572
API	0.7570362977487521	1999.0	75630572
White	0.8138998512054076	1999.0	75630572
Black	-0.8941519490524902	1999.0	75630572
Hispanic	-0.67678419990167	1999.0	75630572
API	0.0841114339858825	2000.0	75630572
White	1.1978012863172147	2000.0	75630572
Black	-1.1184328129546166	2000.0	75630572
Hispanic	-0.1634799073484807	2000.0	75630572
API	0.7244015933983826	2001.0	75630572
White	0.6590724690899151	2001.0	75630572
Black	-0.9415742616511356	2001.0	75630572
Hispanic	-0.4418998008371615	2001.0	75630572
API	0.5917157834467988	2002.0	75630572
White	0.7022683463711624	2002.0	75630572
Black	-0.5536367789506612	2002.0	75630572
Hispanic	-0.7403473508673003	2002.0	75630572
API	0.6489818700685189	2003.0	75630572
White	0.4651392825365612	2003.0	75630572
Black	-0.8501668428945849	2003.0	75630572
Hispanic	-0.2639543097104966	2003.0	75630572
API	0.1472745480109632	2004.0	75630572
White	1.1928091164636172	2004.0	75630572
Black	-0.9694792215799988	2004.0	75630572
Hispanic	-0.3706044428945827	2004.0	75630572
API	0.4542039897187516	2005.0	75630572
White	1.032546997402472	2005.0	75630572
Black	-0.7688776420906042	2005.0	75630572
Hispanic	-0.7178733450306197	2005.0	75630572
API	0.313089739337935	2006.0	75630572
White	0.9726200698326756	2006.0	75630572
Hispanic	-1.285709809170611	2006.0	75630572
API	0.411795786637863	2007.0	75630572
White	1.3459665991194711	2007.0	75630572
Black	-1.21571690072894	2007.0	75630572
Hispanic	-0.5420454850283948	2007.0	75630572
API	0.8363296604341276	2008.0	75630572
White	0.5744743001322029	2008.0	75630572
Black	-1.113793993638423	2008.0	75630572
Hispanic	-0.2970099669279065	2008.0	75630572
API	0.5184870106090321	2009.0	75630572
White	0.9347661106395132	2009.0	75630572
Black	-0.8497382185687643	2009.0	75630572
Hispanic	-0.6035149026797797	2009.0	75630572
API	0.7356881059567293	2010.0	75630572
White	0.741043919105217	2010.0	75630572
Black	-0.7851746583875866	2010.0	75630572
Hispanic	-0.6915573666743589	2010.0	75630572
Black	-0.368788744393782	2011.0	75630572
Hispanic	-0.0438597317398631	2011.0	75630572
White	0.7078399423353364	2011.0	75630572
API	0.8191242801519427	2011.0	75630572
API	0.5708946656313495	2012.0	75630572
White	0.889109807121586	2012.0	75630572
Black	-1.084517988032437	2012.0	75630572
Hispanic	-0.3754864847204993	2012.0	75630572
API	0.6048192443657157	2013.0	75630572
White	0.953957318867502	2013.0	75630572
Black	-0.7715068264705313	2013.0	75630572
Hispanic	-0.7872697367626863	2013.0	75630572
API	0.6620906352676225	2014.0	75630572
White	0.7553308584101033	2014.0	75630572
Black	-0.8936050038609578	2014.0	75630572
Hispanic	-0.5238164898167676	2014.0	75630572
API	0.6028843615974163	2015.0	75630572
White	0.8957919100180698	2015.0	75630572
Black	-0.9778203955488984	2015.0	75630572
Hispanic	-0.5208558760665868	2015.0	75630572
API	0.6531825134044279	2016.0	75630572
White	0.7557823964599651	2016.0	75630572
Black	-1.0052112838429392	2016.0	75630572
Hispanic	-0.4037536260214526	2016.0	75630572
API	0.761722053618939	2017.0	75630572
White	0.7502538306771998	2017.0	75630572
Black	-0.9370335097721436	2017.0	75630572
Hispanic	-0.5749423745239947	2017.0	75630572
API		1980.0	111919701
White		1980.0	111919701
API	-1.1102230246251563e-15	1981.0	111919701
White	-9.992007221626409e-16	1981.0	111919701
API	4.440892098500626e-16	1983.0	111919701
White	2.220446049250313e-16	1983.0	111919701
API	-0.0650202437944029	1984.0	111919701
White	0.7052375353727982	1984.0	111919701
Hispanic	-0.6402172915783975	1984.0	111919701
API	-1.4142135623730947	1985.0	111919701
White	1.4142135623730954	1985.0	111919701
API	0.5551150685328268	1986.0	111919701
White	0.4384128215020484	1986.0	111919701
Hispanic	-0.9935278900348756	1986.0	111919701
API	0.4726127408212758	1987.0	111919701
White	0.2930174923421351	1987.0	111919701
Black	-0.2694859767551607	1987.0	111919701
Hispanic	-0.4961442564082505	1987.0	111919701
API	0.1905422690312125	1988.0	111919701
White	1.035701852753422	1988.0	111919701
Black	-0.6486607826493983	1988.0	111919701
Hispanic	-0.577583339135237	1988.0	111919701
API	0.3741561319964963	1989.0	111919701
White	0.7329388143243257	1989.0	111919701
Black	-1.1225895471494387	1989.0	111919701
Hispanic	0.0154946008286197	1989.0	111919701
API	0.2198754839811652	1990.0	111919701
White	1.1544821822335591	1990.0	111919701
Hispanic	-1.3743576662147243	1990.0	111919701
API	0.8972022213956551	1991.0	111919701
White	0.456762000874408	1991.0	111919701
Black	-1.1256224693623464	1991.0	111919701
Hispanic	-0.2283417529077182	1991.0	111919701
API	0.5564675394788151	1992.0	111919701
White	0.7377094154706613	1992.0	111919701
Hispanic	-1.2941769549494766	1992.0	111919701
API	0.7576479563752208	1993.0	111919701
White	0.6854648496467056	1993.0	111919701
Black	-0.614055226728202	1993.0	111919701
Hispanic	-0.8290575792937274	1993.0	111919701
API	0.4916932579975177	1994.0	111919701
White	0.848687470093563	1994.0	111919701
Black	-0.8444523592595762	1994.0	111919701
Hispanic	-0.495928368831505	1994.0	111919701
API	0.5324839544659667	1995.0	111919701
White	0.6778424491722379	1995.0	111919701
Hispanic	-1.2103264036382058	1995.0	111919701
API	0.8810959006336483	1996.0	111919701
White	0.9068729699840944	1996.0	111919701
Black	-1.0534624957567214	1996.0	111919701
Hispanic	-0.7345063748610211	1996.0	111919701
API	0.7693370516925081	1997.0	111919701
White	0.8454074782469617	1997.0	111919701
Black	-1.171511960297709	1997.0	111919701
Hispanic	-0.4432325696417612	1997.0	111919701
API	0.7759974794528866	1998.0	111919701
White	0.7928494383635742	1998.0	111919701
Black	-1.0188102266208097	1998.0	111919701
Hispanic	-0.550036691195651	1998.0	111919701
API	0.9239837243404436	1999.0	111919701
White	0.8362344575235493	1999.0	111919701
Black	-1.173682283792023	1999.0	111919701
Hispanic	-0.5865358980719682	1999.0	111919701
API	0.844747771601086	2000.0	111919701
White	0.8491589992654341	2000.0	111919701
Black	-1.0133052791217705	2000.0	111919701
Hispanic	-0.6806014917447513	2000.0	111919701
API	0.937819640202331	2001.0	111919701
White	0.7125927387311474	2001.0	111919701
Black	-1.2127360630231931	2001.0	111919701
Hispanic	-0.4376763159102843	2001.0	111919701
API	0.8954927522632334	2002.0	111919701
White	0.7941413224175934	2002.0	111919701
Black	-1.085067227754262	2002.0	111919701
Hispanic	-0.6045668469265649	2002.0	111919701
API	0.7422392768284216	2003.0	111919701
White	0.575669185883247	2003.0	111919701
